"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1102","test_register","tests","2025-12-26","passed","2025-12-26","","test_01_register","",""
"","912","test_user[/api/cards/find_card-case2]","tests","2025-12-26","passed","2025-12-26","","test_02_user","",""
"","841","test_finance_center[/payment/recharges-case0]","tests","2025-12-26","passed","2025-12-26","","test_06_finance_center","",""
"","1817","test_games[/api/cache/get_game_lists-case2]","tests","2025-12-26","passed","2025-12-26","","test_08_games","",""
"","936","test_share[/api/universal_agent/share_links-case1]","tests","2025-12-26","passed","2025-12-26","","test_07_share","",""
"","890","test_user[/api/message/self_questions-case8]","tests","2025-12-26","passed","2025-12-26","","test_02_user","",""
"","828","test_share[/payment/channels/get_rate-case2]","tests","2025-12-26","passed","2025-12-26","","test_09_payment","",""
"","883","test_user[/api/users/i/real_name-case4]","tests","2025-12-26","passed","2025-12-26","","test_02_user","",""
"","837","test_user_security[/api/cards/solt_wallet-case6]","tests","2025-12-26","passed","2025-12-26","","test_03_user_security","",""
"","883","test_user[/api/users/i/info-case0]","tests","2025-12-26","passed","2025-12-26","","test_02_user","",""
"","770","test_finance_center[/bets/query/-case6]","tests","2025-12-26","passed","2025-12-26","","test_06_finance_center","",""
"","845","test_user_security[/api/users/set_wp_pass-case7]","tests","2025-12-26","passed","2025-12-26","","test_03_user_security","",""
"","791","test_user[/api/users/i/birthday-case6]","tests","2025-12-26","passed","2025-12-26","","test_02_user","",""
"","813","test_active[/api/jobs/my/all_daily_job_activity-case1]","tests","2025-12-26","passed","2025-12-26","","test_05_active","",""
"","1240","test_games[/game/games/wallets/query_balance_all-case8]","tests","2025-12-26","passed","2025-12-26","","test_08_games","",""
"","835","test_active[/api/jobs/my/activity-case2]","tests","2025-12-26","passed","2025-12-26","","test_05_active","",""
"","844","test_user[/api/users/i/gender-case5]","tests","2025-12-26","passed","2025-12-26","","test_02_user","",""
"","859","test_user_security[/api/cards/add_ewallet-case4]","tests","2025-12-26","passed","2025-12-26","","test_03_user_security","",""
"","835","test_finance_center[/api/game_transfers-case2]","tests","2025-12-26","passed","2025-12-26","","test_06_finance_center","",""
"","905","test_finance_center[/api/wash_the/list-case4]","tests","2025-12-26","passed","2025-12-26","","test_06_finance_center","",""
"","845","test_share[/payment/recharges-case1]","tests","2025-12-26","passed","2025-12-26","","test_09_payment","",""
"","957","test_share[/api/universal_agent/week_job-case2]","tests","2025-12-26","passed","2025-12-26","","test_07_share","",""
"","879","test_finance_center[/api/jobs/my-case3]","tests","2025-12-26","passed","2025-12-26","","test_06_finance_center","",""
"","879","test_user_security[/api/cards/card_create-case5]","tests","2025-12-26","passed","2025-12-26","","test_03_user_security","",""
"","856","test_games[/api/cache/every_time_draw-case0]","tests","2025-12-26","passed","2025-12-26","","test_08_games","",""
"","2869","test_games[/game/games/l-case4]","tests","2025-12-26","passed","2025-12-26","","test_08_games","",""
"","2719","test_games[/game/games/l_cl-case5]","tests","2025-12-26","passed","2025-12-26","","test_08_games","",""
