"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","487","test_share[/api/universal_agent/friends-case3]","tests","2025-12-24","passed","2025-12-24","","test_07_share","",""
"","510","test_user[/api/message/self_questions-case8]","tests","2025-12-24","passed","2025-12-24","","test_02_user","",""
"","1093","test_user_security[/api/cards/card_create-case5]","tests","2025-12-24","passed","2025-12-24","","test_03_user_security","",""
"","451","test_user_security[/api/cards/solt_wallet-case6]","tests","2025-12-24","passed","2025-12-24","","test_03_user_security","",""
"","474","test_user[/api/users/i/info-case0]","tests","2025-12-24","passed","2025-12-24","","test_02_user","",""
"","548","test_active[/api/jobs/my-case4]","tests","2025-12-24","passed","2025-12-24","","test_05_active","",""
"","576","test_finance_center[/payment/withdrawals-case1]","tests","2025-12-24","passed","2025-12-24","","test_06_finance_center","",""
"","521","test_user[/api/users/i/real_name-case4]","tests","2025-12-24","passed","2025-12-24","","test_02_user","",""
"","794","test_share[/payment/recharges-case1]","tests","2025-12-24","passed","2025-12-24","","test_09_payment","",""
"","688","test_active[/api/jobs/my/all_daily_job_activity-case1]","tests","2025-12-24","passed","2025-12-24","","test_05_active","",""
"","454","test_share[/api/universal_agent/share_links-case1]","tests","2025-12-24","passed","2025-12-24","","test_07_share","",""
"","577","test_user_security[/api/users/i/bind_email-case2]","tests","2025-12-24","passed","2025-12-24","","test_03_user_security","",""
"","427","test_register","tests","2025-12-24","passed","2025-12-24","","test_01_register","",""
"","468","test_share[/payment/channels/get_rate-case2]","tests","2025-12-24","passed","2025-12-24","","test_09_payment","",""
"","513","test_share[/payment/channels/list-case0]","tests","2025-12-24","passed","2025-12-24","","test_09_payment","",""
"","1104","test_user_security[/api/cards-case3]","tests","2025-12-24","passed","2025-12-24","","test_03_user_security","",""
"","571","test_finance_center[/api/jobs/my-case3]","tests","2025-12-24","passed","2025-12-24","","test_06_finance_center","",""
"","640","test_finance_center[/api/account_logs-case5]","tests","2025-12-24","passed","2025-12-24","","test_06_finance_center","",""
"","2074","test_active[/api/cache/jobs/active-case0]","tests","2025-12-24","passed","2025-12-24","","test_05_active","",""
"","1851","test_games[/api/cache/get_game_lists-case2]","tests","2025-12-24","passed","2025-12-24","","test_08_games","",""
"","579","test_wash_the[/api/wash_the/today_wash_the-case0]","tests","2025-12-24","passed","2025-12-24","","test_04_wash_the","",""
"","1935","test_games[/game/games/l-case4]","tests","2025-12-24","passed","2025-12-24","","test_08_games","",""
"","527","test_user[/api/cards/find_card-case2]","tests","2025-12-24","passed","2025-12-24","","test_02_user","",""
"","672","test_games[/api/cache/every_time_draw-case0]","tests","2025-12-24","passed","2025-12-24","","test_08_games","",""
"","1876","test_wash_the[/api/wash_the/statistics-case2]","tests","2025-12-24","passed","2025-12-24","","test_04_wash_the","",""
"","573","test_games[/game/launch/lottery/luzhu_dragons-case3]","tests","2025-12-24","passed","2025-12-24","","test_08_games","",""
"","582","test_share[/api/universal_agent/week_job-case2]","tests","2025-12-24","passed","2025-12-24","","test_07_share","",""
"","542","test_active[/api/jobs/my/activity-case2]","tests","2025-12-24","passed","2025-12-24","","test_05_active","",""
"","527","test_finance_center[/api/game_transfers-case2]","tests","2025-12-24","passed","2025-12-24","","test_06_finance_center","",""
"","469","test_user[/api/users/i/gender-case5]","tests","2025-12-24","passed","2025-12-24","","test_02_user","",""
"","459","test_games[/api/users/i/set_transfer-case6]","tests","2025-12-24","passed","2025-12-24","","test_08_games","",""
"","482","test_games[/game/games/transfer/out_custom-case7]","tests","2025-12-24","passed","2025-12-24","","test_08_games","",""
"","590","test_active[/api/jobs/my/active-case3]","tests","2025-12-24","passed","2025-12-24","","test_05_active","",""
"","552","test_share[/api/universal_agent/week_job/log-case5]","tests","2025-12-24","passed","2025-12-24","","test_07_share","",""
"","585","test_finance_center[/payment/recharges-case0]","tests","2025-12-24","passed","2025-12-24","","test_06_finance_center","",""
"","479","test_user[/api/users/i/user_svip-case1]","tests","2025-12-24","passed","2025-12-24","","test_02_user","",""
"","477","test_user[/api/user_addresses-case3]","tests","2025-12-24","passed","2025-12-24","","test_02_user","",""
"","662","test_games[/api/games/bookmark_game_list-case1]","tests","2025-12-24","passed","2025-12-24","","test_08_games","",""
"","551","test_active[/api/jobs/my/all_activity-case5]","tests","2025-12-24","passed","2025-12-24","","test_05_active","",""
"","538","test_user_security[/api/cards/add_ewallet-case4]","tests","2025-12-24","passed","2025-12-24","","test_03_user_security","",""
"","459","test_user[/api/users/i/birthday-case6]","tests","2025-12-24","passed","2025-12-24","","test_02_user","",""
"","530","test_user_security[/api/users/set_wp_pass-case7]","tests","2025-12-24","passed","2025-12-24","","test_03_user_security","",""
"","552","test_wash_the[/api/wash_the/list-case1]","tests","2025-12-24","passed","2025-12-24","","test_04_wash_the","",""
"","604","test_user_security[/api/users/i/bind_phone-case1]","tests","2025-12-24","passed","2025-12-24","","test_03_user_security","",""
"","744","test_user_security[/api/users/up_password-case0]","tests","2025-12-24","passed","2025-12-24","","test_03_user_security","",""
"","1112","test_user[/api/message/notices-case7]","tests","2025-12-24","passed","2025-12-24","","test_02_user","",""
"","914","test_games[/game/games/wallets/query_balance_all-case8]","tests","2025-12-24","passed","2025-12-24","","test_08_games","",""
"","514","test_share[/api/universal_agent/friends/data_statistics-case4]","tests","2025-12-24","passed","2025-12-24","","test_07_share","",""
"","468","test_finance_center[/bets/query/-case6]","tests","2025-12-24","passed","2025-12-24","","test_06_finance_center","",""
"","544","test_share[/api/universal_agent/commission/list-case0]","tests","2025-12-24","passed","2025-12-24","","test_07_share","",""
"","1976","test_games[/game/games/l_cl-case5]","tests","2025-12-24","passed","2025-12-24","","test_08_games","",""
"","635","test_finance_center[/api/wash_the/list-case4]","tests","2025-12-24","passed","2025-12-24","","test_06_finance_center","",""
"","764","test_games[/game/games/transfer/in_all-case9]","tests","2025-12-24","passed","2025-12-24","","test_08_games","",""
"","465","test_user[/api/user_helps-case9]","tests","2025-12-24","passed","2025-12-24","","test_02_user","",""
"","588","test_share[/payment/withdrawals-case3]","tests","2025-12-24","passed","2025-12-24","","test_09_payment","",""
