"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","567","test_active[/api/jobs/my/all_activity-case5]","tests","2025-12-24","passed","2025-12-24","","test_05_active","",""
"","852","test_share[/payment/recharges-case1]","tests","2025-12-24","passed","2025-12-24","","test_09_payment","",""
"","2271","test_games[/game/games/l-case4]","tests","2025-12-24","passed","2025-12-24","","test_08_games","",""
"","936","test_user[/api/user_helps-case9]","tests","2025-12-24","passed","2025-12-24","","test_02_user","",""
"","559","test_share[/payment/withdrawals-case3]","tests","2025-12-24","passed","2025-12-24","","test_09_payment","",""
"","618","test_active[/api/cache/jobs/active-case0]","tests","2025-12-24","passed","2025-12-24","","test_05_active","",""
"","807","test_user[/api/message/notices-case7]","tests","2025-12-24","passed","2025-12-24","","test_02_user","",""
"","524","test_register","tests","2025-12-24","passed","2025-12-24","","test_01_register","",""
"","752","test_active[/api/jobs/my/activity-case2]","tests","2025-12-24","passed","2025-12-24","","test_05_active","",""
"","522","test_user_security[/api/cards/solt_wallet-case6]","tests","2025-12-24","passed","2025-12-24","","test_03_user_security","",""
"","573","test_finance_center[/api/jobs/my-case3]","tests","2025-12-24","passed","2025-12-24","","test_06_finance_center","",""
"","866","test_games[/game/games/wallets/query_balance_all-case8]","tests","2025-12-24","passed","2025-12-24","","test_08_games","",""
"","581","test_games[/api/games/bookmark_game_list-case1]","tests","2025-12-24","passed","2025-12-24","","test_08_games","",""
"","518","test_games[/api/users/i/set_transfer-case6]","tests","2025-12-24","passed","2025-12-24","","test_08_games","",""
"","793","test_user_security[/api/users/up_password-case0]","tests","2025-12-24","passed","2025-12-24","","test_03_user_security","",""
"","558","test_finance_center[/payment/recharges-case0]","tests","2025-12-24","passed","2025-12-24","","test_06_finance_center","",""
"","579","test_finance_center[/api/game_transfers-case2]","tests","2025-12-24","passed","2025-12-24","","test_06_finance_center","",""
"","555","test_share[/payment/channels/get_rate-case2]","tests","2025-12-24","passed","2025-12-24","","test_09_payment","",""
"","569","test_games[/api/cache/every_time_draw-case0]","tests","2025-12-24","passed","2025-12-24","","test_08_games","",""
"","574","test_wash_the[/api/wash_the/statistics-case2]","tests","2025-12-24","passed","2025-12-24","","test_04_wash_the","",""
"","552","test_user[/api/users/i/real_name-case4]","tests","2025-12-24","passed","2025-12-24","","test_02_user","",""
"","577","test_user[/api/cards/find_card-case2]","tests","2025-12-24","passed","2025-12-24","","test_02_user","",""
"","734","test_user[/api/user_addresses-case3]","tests","2025-12-24","passed","2025-12-24","","test_02_user","",""
"","535","test_share[/api/universal_agent/friends/data_statistics-case4]","tests","2025-12-24","passed","2025-12-24","","test_07_share","",""
"","511","test_user[/api/users/i/gender-case5]","tests","2025-12-24","passed","2025-12-24","","test_02_user","",""
"","543","test_user[/api/users/i/info-case0]","tests","2025-12-24","passed","2025-12-24","","test_02_user","",""
"","584","test_user[/api/users/i/user_svip-case1]","tests","2025-12-24","passed","2025-12-24","","test_02_user","",""
"","576","test_share[/api/universal_agent/friends-case3]","tests","2025-12-24","passed","2025-12-24","","test_07_share","",""
"","804","test_share[/api/universal_agent/week_job/log-case5]","tests","2025-12-24","passed","2025-12-24","","test_07_share","",""
"","594","test_finance_center[/payment/withdrawals-case1]","tests","2025-12-24","passed","2025-12-24","","test_06_finance_center","",""
"","504","test_user_security[/api/cards-case3]","tests","2025-12-24","passed","2025-12-24","","test_03_user_security","",""
"","530","test_user_security[/api/users/i/bind_phone-case1]","tests","2025-12-24","passed","2025-12-24","","test_03_user_security","",""
"","2088","test_games[/game/games/l_cl-case5]","tests","2025-12-24","passed","2025-12-24","","test_08_games","",""
"","597","test_wash_the[/api/wash_the/today_wash_the-case0]","tests","2025-12-24","passed","2025-12-24","","test_04_wash_the","",""
"","508","test_user_security[/api/cards/card_create-case5]","tests","2025-12-24","passed","2025-12-24","","test_03_user_security","",""
"","594","test_user_security[/api/users/i/bind_email-case2]","tests","2025-12-24","passed","2025-12-24","","test_03_user_security","",""
"","549","test_games[/game/launch/lottery/luzhu_dragons-case3]","tests","2025-12-24","passed","2025-12-24","","test_08_games","",""
"","542","test_finance_center[/api/account_logs-case5]","tests","2025-12-24","passed","2025-12-24","","test_06_finance_center","",""
"","570","test_share[/api/universal_agent/week_job-case2]","tests","2025-12-24","passed","2025-12-24","","test_07_share","",""
"","534","test_share[/api/universal_agent/commission/list-case0]","tests","2025-12-24","passed","2025-12-24","","test_07_share","",""
"","846","test_share[/api/universal_agent/share_links-case1]","tests","2025-12-24","passed","2025-12-24","","test_07_share","",""
"","570","test_user_security[/api/users/set_wp_pass-case7]","tests","2025-12-24","passed","2025-12-24","","test_03_user_security","",""
"","616","test_active[/api/jobs/my/active-case3]","tests","2025-12-24","passed","2025-12-24","","test_05_active","",""
"","1203","test_games[/api/cache/get_game_lists-case2]","tests","2025-12-24","passed","2025-12-24","","test_08_games","",""
"","792","test_share[/payment/channels/list-case0]","tests","2025-12-24","passed","2025-12-24","","test_09_payment","",""
