"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","478","test_user_security[/api/users/set_wp_pass-case7]","tests","2025-12-24","passed","2025-12-24","","test_03_user_security","",""
"","477","test_games[/api/users/i/set_transfer-case6]","tests","2025-12-24","passed","2025-12-24","","test_08_games","",""
"","533","test_user_security[/api/users/i/bind_phone-case1]","tests","2025-12-24","passed","2025-12-24","","test_03_user_security","",""
"","415","test_finance_center[/api/game_transfers-case2]","tests","2025-12-24","passed","2025-12-24","","test_06_finance_center","",""
"","479","test_user[/api/users/i/info-case0]","tests","2025-12-24","passed","2025-12-24","","test_02_user","",""
"","536","test_active[/api/cache/jobs/active-case0]","tests","2025-12-24","passed","2025-12-24","","test_05_active","",""
"","457","test_games[/game/games/wallets/query_balance_all-case8]","tests","2025-12-24","passed","2025-12-24","","test_08_games","",""
"","450","test_share[/api/universal_agent/commission/list-case0]","tests","2025-12-24","passed","2025-12-24","","test_07_share","",""
"","525","test_user_security[/api/users/i/bind_email-case2]","tests","2025-12-24","passed","2025-12-24","","test_03_user_security","",""
"","478","test_games[/game/games/transfer/out_custom-case7]","tests","2025-12-24","passed","2025-12-24","","test_08_games","",""
"","413","test_games[/game/launch/lottery/luzhu_dragons-case3]","tests","2025-12-24","passed","2025-12-24","","test_08_games","",""
"","391","test_active[/api/jobs/my/all_daily_job_activity-case1]","tests","2025-12-24","passed","2025-12-24","","test_05_active","",""
"","671","test_wash_the[/api/wash_the/statistics-case2]","tests","2025-12-24","passed","2025-12-24","","test_04_wash_the","",""
"","434","test_finance_center[/api/account_logs-case5]","tests","2025-12-24","passed","2025-12-24","","test_06_finance_center","",""
"","427","test_user[/api/message/notices-case7]","tests","2025-12-24","passed","2025-12-24","","test_02_user","",""
"","454","test_share[/api/universal_agent/week_job-case2]","tests","2025-12-24","passed","2025-12-24","","test_07_share","",""
"","492","test_user[/api/cards/find_card-case2]","tests","2025-12-24","passed","2025-12-24","","test_02_user","",""
"","419","test_share[/payment/withdrawals-case3]","tests","2025-12-24","passed","2025-12-24","","test_09_payment","",""
"","531","test_games[/game/games/transfer/in_all-case9]","tests","2025-12-24","passed","2025-12-24","","test_08_games","",""
"","509","test_user[/api/users/i/gender-case5]","tests","2025-12-24","passed","2025-12-24","","test_02_user","",""
"","1671","test_games[/game/games/l_cl-case5]","tests","2025-12-24","passed","2025-12-24","","test_08_games","",""
