"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","584","test_share[/payment/channels/get_rate-case2]","tests","2025-12-23","passed","2025-12-23","","test_09_payment","",""
"","558","test_finance_center[/payment/recharges-case0]","tests","2025-12-23","passed","2025-12-23","","test_06_finance_center","",""
"","1110","test_active[/api/jobs/my/all_daily_job_activity-case1]","tests","2025-12-23","passed","2025-12-23","","test_05_active","",""
"","543","test_active[/api/jobs/my/activity-case2]","tests","2025-12-23","passed","2025-12-23","","test_05_active","",""
"","1211","test_games[/api/cache/get_game_lists-case2]","tests","2025-12-23","passed","2025-12-23","","test_08_games","",""
"","568","test_wash_the[/api/wash_the/statistics-case2]","tests","2025-12-23","passed","2025-12-23","","test_04_wash_the","",""
"","609","test_wash_the[/api/wash_the/list-case1]","tests","2025-12-23","passed","2025-12-23","","test_04_wash_the","",""
"","548","test_user_security[/api/users/i/bind_email-case2]","tests","2025-12-23","passed","2025-12-23","","test_03_user_security","",""
"","537","test_user_security[/api/cards/card_create-case5]","tests","2025-12-23","passed","2025-12-23","","test_03_user_security","",""
"","582","test_games[/game/games/transfer/out_custom-case7]","tests","2025-12-23","passed","2025-12-23","","test_08_games","",""
"","599","test_share[/api/universal_agent/friends/data_statistics-case4]","tests","2025-12-23","passed","2025-12-23","","test_07_share","",""
"","553","test_active[/api/jobs/my-case4]","tests","2025-12-23","passed","2025-12-23","","test_05_active","",""
"","576","test_finance_center[/payment/withdrawals-case1]","tests","2025-12-23","passed","2025-12-23","","test_06_finance_center","",""
"","544","test_user[/api/message/notices-case7]","tests","2025-12-23","passed","2025-12-23","","test_02_user","",""
"","987","test_register","tests","2025-12-23","passed","2025-12-23","","test_01_register","",""
"","636","test_share[/payment/recharges-case1]","tests","2025-12-23","passed","2025-12-23","","test_09_payment","",""
"","547","test_user[/api/users/i/gender-case5]","tests","2025-12-23","passed","2025-12-23","","test_02_user","",""
"","904","test_games[/game/games/transfer/in_all-case9]","tests","2025-12-23","passed","2025-12-23","","test_08_games","",""
"","547","test_finance_center[/bets/query/-case6]","tests","2025-12-23","passed","2025-12-23","","test_06_finance_center","",""
"","609","test_user_security[/api/users/i/bind_phone-case1]","tests","2025-12-23","passed","2025-12-23","","test_03_user_security","",""
"","560","test_user[/api/users/i/birthday-case6]","tests","2025-12-23","passed","2025-12-23","","test_02_user","",""
"","615","test_user[/api/message/self_questions-case8]","tests","2025-12-23","passed","2025-12-23","","test_02_user","",""
"","589","test_user[/api/cards/find_card-case2]","tests","2025-12-23","passed","2025-12-23","","test_02_user","",""
"","849","test_user_security[/api/users/up_password-case0]","tests","2025-12-23","passed","2025-12-23","","test_03_user_security","",""
"","806","test_active[/api/jobs/my/active-case3]","tests","2025-12-23","passed","2025-12-23","","test_05_active","",""
"","569","test_finance_center[/api/game_transfers-case2]","tests","2025-12-23","passed","2025-12-23","","test_06_finance_center","",""
"","583","test_user[/api/user_addresses-case3]","tests","2025-12-23","passed","2025-12-23","","test_02_user","",""
"","553","test_games[/game/launch/lottery/luzhu_dragons-case3]","tests","2025-12-23","passed","2025-12-23","","test_08_games","",""
"","569","test_share[/payment/withdrawals-case3]","tests","2025-12-23","passed","2025-12-23","","test_09_payment","",""
"","558","test_user[/api/users/i/user_svip-case1]","tests","2025-12-23","passed","2025-12-23","","test_02_user","",""
"","568","test_games[/api/users/i/set_transfer-case6]","tests","2025-12-23","passed","2025-12-23","","test_08_games","",""
"","570","test_share[/api/universal_agent/week_job/log-case5]","tests","2025-12-23","passed","2025-12-23","","test_07_share","",""
"","519","test_user[/api/users/i/real_name-case4]","tests","2025-12-23","passed","2025-12-23","","test_02_user","",""
"","681","test_active[/api/cache/jobs/active-case0]","tests","2025-12-23","passed","2025-12-23","","test_05_active","",""
"","584","test_user[/api/user_helps-case9]","tests","2025-12-23","passed","2025-12-23","","test_02_user","",""
"","569","test_share[/api/universal_agent/week_job-case2]","tests","2025-12-23","passed","2025-12-23","","test_07_share","",""
"","557","test_share[/api/universal_agent/friends-case3]","tests","2025-12-23","passed","2025-12-23","","test_07_share","",""
"","578","test_share[/api/universal_agent/commission/list-case0]","tests","2025-12-23","passed","2025-12-23","","test_07_share","",""
"","549","test_user[/api/users/i/info-case0]","tests","2025-12-23","passed","2025-12-23","","test_02_user","",""
"","1105","test_user_security[/api/cards/add_ewallet-case4]","tests","2025-12-23","passed","2025-12-23","","test_03_user_security","",""
"","611","test_games[/api/games/bookmark_game_list-case1]","tests","2025-12-23","passed","2025-12-23","","test_08_games","",""
"","2149","test_games[/game/games/l_cl-case5]","tests","2025-12-23","passed","2025-12-23","","test_08_games","",""
"","563","test_share[/api/universal_agent/share_links-case1]","tests","2025-12-23","passed","2025-12-23","","test_07_share","",""
"","565","test_finance_center[/api/wash_the/list-case4]","tests","2025-12-23","passed","2025-12-23","","test_06_finance_center","",""
"","2265","test_games[/game/games/l-case4]","tests","2025-12-23","passed","2025-12-23","","test_08_games","",""
"","752","test_user_security[/api/cards-case3]","tests","2025-12-23","passed","2025-12-23","","test_03_user_security","",""
"","943","test_games[/game/games/wallets/query_balance_all-case8]","tests","2025-12-23","passed","2025-12-23","","test_08_games","",""
"","613","test_games[/api/cache/every_time_draw-case0]","tests","2025-12-23","passed","2025-12-23","","test_08_games","",""
"","581","test_active[/api/jobs/my/all_activity-case5]","tests","2025-12-23","passed","2025-12-23","","test_05_active","",""
"","532","test_user_security[/api/cards/solt_wallet-case6]","tests","2025-12-23","passed","2025-12-23","","test_03_user_security","",""
"","812","test_share[/payment/channels/list-case0]","tests","2025-12-23","passed","2025-12-23","","test_09_payment","",""
"","553","test_user_security[/api/users/set_wp_pass-case7]","tests","2025-12-23","passed","2025-12-23","","test_03_user_security","",""
"","575","test_finance_center[/api/jobs/my-case3]","tests","2025-12-23","passed","2025-12-23","","test_06_finance_center","",""
"","569","test_wash_the[/api/wash_the/today_wash_the-case0]","tests","2025-12-23","passed","2025-12-23","","test_04_wash_the","",""
"","533","test_finance_center[/api/account_logs-case5]","tests","2025-12-23","passed","2025-12-23","","test_06_finance_center","",""
